Sensor: NV Lab (ID: TS00NAHQ2A),Created: 2026-09-04 15:22:37 ,Start: 2026-08-05 15:22:34 ,End: 2026-09-04 15:22:34 

Timestamp,Temperature,Humidity,Heat Index,Dew Point,Battery,Connection Quality (RSSI),Seconds to Connect,
2026-08-09 09:03:22 ,24.1,52,23.9,13.6,71,-56,1,
2026-08-09 09:18:22 ,24.1,52.3,23.9,13.7,71,-57,1,
2026-08-09 09:33:22 ,24.2,52.4,23.9,13.8,71,-57,1,
2026-08-09 09:48:22 ,24.2,52.6,23.9,13.9,71,-58,1,
2026-08-09 10:03:22 ,24.2,52.7,23.9,13.9,71,-57,1,
2026-08-09 10:18:22 ,24.2,52.7,23.9,13.9,71,-54,1,
2026-08-09 10:33:22 ,24.2,52.7,23.9,13.9,71,-57,1,
2026-08-09 10:48:22 ,24.2,52.7,23.9,13.9,71,-57,1,
2026-08-09 11:03:22 ,24.3,52.8,24.4,14,71,-57,1,
2026-08-09 11:18:22 ,24.3,52.8,24.4,14,71,-57,1,
2026-08-09 11:33:22 ,24.3,52.9,24.4,14,71,-56,1,
2026-08-09 11:48:22 ,24.3,53,24.4,14,71,-57,1,
2026-08-09 12:03:22 ,24.3,53.2,24.4,14.1,71,-58,1,
2026-08-09 12:18:22 ,24.3,53.2,24.4,14.1,71,-56,1,
2026-08-09 12:33:22 ,24.3,53.3,24.4,14.1,71,-57,1,
2026-08-09 12:48:22 ,24.3,53.4,24.4,14.2,71,-57,1,
2026-08-09 13:03:22 ,24.3,53.5,24.4,14.2,71,-56,1,
2026-08-09 13:18:22 ,24.3,53.6,24.4,14.2,71,-56,1,
2026-08-09 13:33:22 ,24.3,53.7,24.4,14.3,71,-57,1,
2026-08-09 13:48:22 ,24.3,53.7,24.4,14.3,71,-57,1,
2026-08-09 14:03:22 ,24.3,53.7,24.4,14.3,71,-55,1,
2026-08-09 14:18:22 ,24.3,53.7,24.4,14.3,71,-57,1,
2026-08-09 14:33:22 ,24.3,53.6,24.4,14.2,71,-56,1,
2026-08-09 14:48:22 ,24.3,53.6,24.4,14.3,71,-54,1,
2026-08-09 15:03:22 ,24.3,53.5,24.4,14.2,71,-55,1,
2026-08-09 15:18:22 ,24.3,53.6,24.4,14.3,71,-55,1,
2026-08-09 15:33:22 ,24.3,53.5,24.4,14.2,71,-52,1,
2026-08-09 15:48:22 ,24.3,53.4,24.4,14.2,71,-54,1,
2026-08-09 16:03:22 ,24.3,53.3,24.4,14.2,71,-57,1,
2026-08-09 16:18:22 ,24.3,53.1,24.4,14.1,71,-54,1,
2026-08-09 16:33:22 ,24.3,52.9,24.4,14.1,71,-56,1,
2026-08-09 16:48:22 ,24.3,52.7,24.4,14,71,-55,1,
2026-08-09 17:03:22 ,24.3,52.4,24.4,13.9,71,-56,1,
2026-08-09 17:18:22 ,24.3,52.1,24.4,13.9,71,-55,1,
2026-08-09 17:33:22 ,24.3,51.8,24.4,13.8,71,-59,1,
2026-08-09 17:48:22 ,24.3,51.5,24.4,13.7,71,-51,1,
2026-08-09 18:03:22 ,24.3,51.1,24.4,13.5,71,-52,1,
2026-08-09 18:18:22 ,24.3,50.7,24.4,13.4,71,-51,1,
2026-08-09 18:33:22 ,24.3,50.3,24.4,13.3,71,-52,1,
2026-08-09 18:48:22 ,24.3,49.9,24.4,13.2,71,-52,1,
2026-08-09 19:03:22 ,24.3,49.7,24.4,13.1,71,-53,1,
2026-08-09 19:18:22 ,24.3,49.4,24.4,13,71,-50,1,
2026-08-09 19:33:22 ,24.3,49.3,24.4,13,71,-53,1,
2026-08-09 19:48:22 ,24.3,49.2,24.4,13,71,-56,1,
2026-08-09 20:03:22 ,24.4,49.1,24.4,13,71,-54,1,
2026-08-09 20:18:22 ,24.4,48.8,24.4,12.9,71,-55,1,
2026-08-09 20:33:22 ,24.4,48.6,24.4,12.8,71,-54,1,
2026-08-09 20:48:22 ,24.4,48.4,24.4,12.8,71,-52,1,
2026-08-09 21:03:22 ,24.4,48.3,24.4,12.7,71,-58,1,
2026-08-09 21:18:22 ,24.3,48.2,24.4,12.6,71,-52,1,
2026-08-09 21:33:22 ,24.3,48.2,24.4,12.7,71,-52,1,
2026-08-09 21:48:22 ,24.3,48.3,24.4,12.7,71,-55,1,
2026-08-09 22:03:22 ,24.3,48.3,23.9,12.7,71,-54,1,
2026-08-09 22:18:22 ,24.3,48.2,24.4,12.7,71,-52,1,
2026-08-09 22:33:22 ,24.3,48.2,24.4,12.6,71,-53,1,
2026-08-09 22:48:22 ,24.3,48.3,24.4,12.7,71,-52,1,
2026-08-09 23:03:22 ,24.3,48.3,24.4,12.7,70,-56,1,
2026-08-09 23:18:22 ,24.3,48.3,24.4,12.7,71,-55,1,
2026-08-09 23:33:22 ,24.3,48.2,24.4,12.6,71,-54,1,
2026-08-09 23:48:22 ,24.3,48.2,24.4,12.6,70,-55,1,
2026-08-10 00:03:22 ,24.3,48.3,24.4,12.7,71,-54,1,
2026-08-10 00:18:22 ,24.3,48.3,23.9,12.7,71,-55,1,
2026-08-10 00:33:22 ,24.3,48.4,23.9,12.7,70,-55,1,
2026-08-10 00:48:22 ,24.3,48.4,24.4,12.7,70,-54,1,
2026-08-10 01:03:22 ,24.3,48.4,24.4,12.7,71,-56,1,
2026-08-10 01:18:22 ,24.3,48.6,24.4,12.8,71,-57,1,
2026-08-10 01:33:22 ,24.3,48.7,23.9,12.8,71,-55,1,
2026-08-10 01:48:22 ,24.3,48.7,23.9,12.8,70,-55,1,
2026-08-10 02:03:22 ,24.3,48.7,23.9,12.8,71,-54,1,
2026-08-10 02:18:22 ,24.3,48.9,23.9,12.8,71,-54,1,
2026-08-10 02:33:22 ,24.3,49,23.9,12.9,70,-55,1,
2026-08-10 02:48:22 ,24.3,49.2,23.9,12.9,70,-55,1,
2026-08-10 03:03:22 ,24.3,49.3,23.9,13,71,-55,1,
2026-08-10 03:18:22 ,24.3,49.3,23.9,12.9,71,-62,1,
2026-08-10 03:33:22 ,24.3,49.2,23.9,12.9,71,-56,1,
2026-08-10 03:48:22 ,24.3,49.3,23.9,13,70,-56,1,
2026-08-10 04:03:22 ,24.3,49.3,23.9,13,71,-55,1,
2026-08-10 04:18:22 ,24.3,49.2,23.9,12.9,71,-55,1,
2026-08-10 04:33:22 ,24.3,49.2,23.9,12.9,71,-55,1,
2026-08-10 04:48:22 ,24.2,49.2,23.9,12.9,70,-55,1,
2026-08-10 05:03:22 ,24.3,49.2,23.9,12.9,70,-55,1,
2026-08-10 05:18:22 ,24.2,49.2,23.9,12.9,71,-55,1,
2026-08-10 05:33:22 ,24.2,49.1,23.9,12.8,70,-55,1,
2026-08-10 05:48:22 ,24.3,49.1,23.9,12.9,71,-55,1,
2026-08-10 06:03:22 ,24.2,49.1,23.9,12.8,71,-54,1,
2026-08-10 06:18:22 ,24.3,49.2,23.9,12.9,70,-56,1,
2026-08-10 06:33:22 ,24.3,49.2,23.9,12.9,70,-55,1,
2026-08-10 06:48:22 ,24.3,49.3,23.9,12.9,70,-55,1,
2026-08-10 07:03:22 ,24.2,49.2,23.9,12.9,70,-55,1,
2026-08-10 07:18:22 ,24.3,49.2,23.9,12.9,70,-55,1,
2026-08-10 07:33:22 ,24.2,49.3,23.9,12.9,71,-55,1,
2026-08-10 07:48:22 ,24.2,49.5,23.9,13,70,-54,1,
2026-08-10 08:03:22 ,24.3,49.5,23.9,13,70,-55,1,
2026-08-10 08:18:22 ,24.3,49.5,23.9,13,71,-56,1,
2026-08-10 08:33:22 ,24.3,49.5,23.9,13,71,-52,1,
2026-08-10 08:48:22 ,24.3,49.5,23.9,13,70,-54,1,
2026-08-10 09:03:22 ,24.3,49.5,24.4,13,70,-56,1,
2026-08-10 09:18:22 ,24.3,49.5,23.9,13,70,-55,1,
2026-08-10 09:33:22 ,24.3,49.7,24.4,13.1,70,-55,1,
2026-08-10 09:48:22 ,24.3,49.9,24.4,13.2,70,-53,1,
2026-08-10 10:03:22 ,24.3,50,24.4,13.2,70,-54,1,
2026-08-10 10:18:22 ,24.3,50,24.4,13.2,71,-53,1,
2026-08-10 10:33:22 ,24.3,50.1,24.4,13.2,70,-55,1,
2026-08-10 10:48:22 ,24.3,50.2,24.4,13.3,71,-54,1,
2026-08-10 11:03:22 ,24.3,50.3,24.4,13.3,71,-56,1,
2026-08-10 11:18:22 ,24.4,50.4,24.4,13.4,70,-54,1,
2026-08-10 11:33:22 ,24.4,50.5,24.4,13.4,70,-56,1,
2026-08-10 11:48:22 ,24.4,50.4,24.4,13.4,70,-53,1,
2026-08-10 12:03:22 ,24.4,50.4,24.4,13.4,71,-54,1,
2026-08-10 12:18:22 ,24.4,50.5,24.4,13.4,71,-55,1,
2026-08-10 12:33:22 ,24.4,50.6,24.4,13.5,71,-58,1,
2026-08-10 12:48:22 ,24.4,50.6,24.4,13.5,71,-55,1,
2026-08-10 13:03:22 ,24.4,50.7,24.4,13.5,70,-54,1,
2026-08-10 13:18:22 ,24.4,50.8,24.4,13.5,70,-55,1,
2026-08-10 13:33:22 ,24.4,50.8,24.4,13.5,71,-55,1,
2026-08-10 13:48:22 ,24.5,50.8,24.4,13.6,70,-54,1,
2026-08-10 14:03:22 ,24.5,50.7,24.4,13.6,70,-55,1,
2026-08-10 14:18:22 ,24.4,50.7,24.4,13.5,70,-56,1,
2026-08-10 14:33:22 ,24.5,50.7,24.4,13.6,70,-60,1,
2026-08-10 14:48:22 ,24.5,50.7,24.4,13.6,70,-60,1,
2026-08-10 15:03:22 ,24.6,50.6,24.4,13.6,70,-67,1,
2026-08-10 15:18:22 ,24.6,50.4,24.4,13.6,70,-61,1,
2026-08-10 15:33:22 ,24.6,50.3,24.4,13.5,70,-61,1,
2026-08-10 15:48:22 ,24.6,50,24.4,13.5,70,-62,1,
2026-08-10 16:03:22 ,24.6,49.9,24.4,13.5,70,-61,1,
2026-08-10 16:18:22 ,24.6,49.7,24.4,13.4,70,-61,1,
2026-08-10 16:33:22 ,24.7,49.5,24.4,13.4,70,-65,1,
2026-08-10 16:48:22 ,24.7,49.4,24.4,13.4,70,-61,1,
2026-08-10 17:03:22 ,24.8,49.3,24.4,13.4,70,-62,1,
2026-08-10 17:18:22 ,24.8,49.1,24.4,13.3,70,-60,1,
2026-08-10 17:33:22 ,24.8,48.9,24.4,13.3,70,-64,1,
2026-08-10 17:48:22 ,24.8,48.6,24.4,13.2,70,-61,1,
2026-08-10 18:03:22 ,24.7,48.5,24.4,13.1,70,-61,1,
2026-08-10 18:18:22 ,24.7,48.4,24.4,13.1,70,-64,1,
2026-08-10 18:33:22 ,24.7,48.5,24.4,13.1,70,-62,1,
2026-08-10 18:48:22 ,24.7,48.4,24.4,13.1,70,-62,1,
2026-08-10 19:03:22 ,24.8,48.4,24.4,13.1,70,-61,1,
2026-08-10 19:18:22 ,24.7,48.3,24.4,13,70,-62,1,
2026-08-10 19:33:22 ,24.7,48.3,24.4,13,70,-62,1,
2026-08-10 19:48:22 ,24.6,48.3,24.4,13,70,-61,1,
2026-08-10 20:03:22 ,24.6,48.2,24.4,12.9,70,-64,1,
2026-08-10 20:18:22 ,24.6,48.1,24.4,12.9,70,-66,1,
2026-08-10 20:33:22 ,24.5,48,24.4,12.8,70,-64,1,
2026-08-10 20:48:22 ,24.5,48,24.4,12.8,70,-65,1,
2026-08-10 21:03:22 ,24.5,48,24.4,12.7,70,-64,1,
2026-08-10 21:18:22 ,24.4,47.8,24.4,12.6,70,-68,1,
2026-08-10 21:33:22 ,24.4,47.6,24.4,12.5,70,-66,1,
2026-08-10 21:48:22 ,24.4,47.5,24.4,12.5,70,-59,1,
2026-08-10 22:03:22 ,24.4,47.6,24.4,12.5,70,-59,1,
2026-08-10 22:18:22 ,24.4,47.6,24.4,12.5,70,-59,1,
2026-08-10 22:33:22 ,24.3,47.7,24.4,12.5,70,-59,1,
2026-08-10 22:48:22 ,24.3,47.8,24.4,12.5,70,-59,1,
2026-08-10 23:03:22 ,24.3,47.8,24.4,12.5,70,-59,1,
2026-08-10 23:18:22 ,24.3,48,23.9,12.5,70,-58,1,
2026-08-10 23:33:22 ,24.3,48.2,23.9,12.6,70,-59,1,
2026-08-10 23:48:22 ,24.3,48.3,23.9,12.6,70,-58,1,
2026-08-11 00:03:22 ,24.3,48.3,23.9,12.6,70,-58,1,
2026-08-11 00:18:22 ,24.3,48.3,23.9,12.6,70,-59,1,
2026-08-11 00:33:22 ,24.2,48.3,23.9,12.6,70,-59,1,
2026-08-11 00:48:22 ,24.2,48.3,23.9,12.6,70,-58,1,
2026-08-11 01:03:22 ,24.2,48.2,23.9,12.6,70,-59,1,
2026-08-11 01:18:22 ,24.2,48.1,23.9,12.5,70,-59,1,
2026-08-11 01:33:22 ,24.2,48,23.9,12.5,70,-58,1,
2026-08-11 01:48:22 ,24.2,47.8,23.9,12.4,70,-58,1,
2026-08-11 02:03:22 ,24.2,47.7,23.9,12.4,70,-59,1,
2026-08-11 02:18:22 ,24.2,47.7,23.9,12.3,70,-58,1,
2026-08-11 02:33:22 ,24.2,47.7,23.9,12.3,70,-59,1,
2026-08-11 02:48:22 ,24.1,47.8,23.9,12.3,70,-58,1,
2026-08-11 03:03:22 ,24.1,47.8,23.9,12.3,70,-58,1,
2026-08-11 03:18:22 ,24.2,47.9,23.9,12.4,70,-59,1,
2026-08-11 03:33:22 ,24.2,47.9,23.9,12.4,70,-58,1,
2026-08-11 03:48:22 ,24.2,47.9,23.9,12.4,70,-59,1,
2026-08-11 04:03:22 ,24.1,47.9,23.9,12.4,70,-59,1,
2026-08-11 04:18:22 ,24.1,48,23.9,12.4,70,-59,1,
2026-08-11 04:33:22 ,24.2,48.1,23.9,12.5,70,-59,1,
2026-08-11 04:48:22 ,24.1,48.3,23.9,12.5,70,-59,1,
2026-08-11 05:03:22 ,24.1,48.2,23.9,12.5,70,-58,1,
2026-08-11 05:18:22 ,24.1,48.3,23.9,12.5,70,-59,1,
2026-08-11 05:33:22 ,24.1,48.4,23.9,12.5,70,-58,1,
2026-08-11 05:48:22 ,24.2,48.5,23.9,12.6,70,-59,1,
2026-08-11 06:03:22 ,24.1,48.6,23.9,12.6,70,-58,1,
2026-08-11 06:18:22 ,24.1,48.6,23.9,12.6,70,-58,1,
2026-08-11 06:33:22 ,24.1,48.6,23.9,12.6,70,-58,1,
2026-08-11 06:48:22 ,24.1,48.6,23.9,12.6,70,-59,1,
2026-08-11 07:03:22 ,24.1,48.6,23.9,12.6,70,-64,1,
2026-08-11 07:18:22 ,24.2,48.6,23.9,12.6,70,-59,1,
2026-08-11 07:33:22 ,24.1,48.5,23.9,12.6,70,-58,1,
2026-08-11 07:48:22 ,24.2,48.5,23.9,12.6,70,-58,1,
2026-08-11 08:03:22 ,24.2,48.4,23.9,12.6,70,-58,1,
2026-08-11 08:18:22 ,24.2,48.4,23.9,12.6,70,-58,1,
2026-08-11 08:33:22 ,24.2,48.4,23.9,12.6,70,-59,1,
2026-08-11 08:48:22 ,24.2,48.4,23.9,12.6,70,-58,1,
2026-08-11 09:03:22 ,24.2,48.5,23.9,12.6,70,-59,1,
2026-08-11 09:18:22 ,24.2,48.5,23.9,12.7,70,-59,1,
2026-08-11 09:33:22 ,24.2,48.6,23.9,12.7,70,-58,1,
2026-08-11 09:48:22 ,24.3,48.7,23.9,12.7,70,-57,1,
2026-08-11 10:03:22 ,24.3,48.9,23.9,12.8,70,-61,1,
2026-08-11 10:18:22 ,24.3,49.2,23.9,12.9,70,-57,1,
2026-08-11 10:33:22 ,24.3,49.5,23.9,13,70,-57,2,
2026-08-11 10:48:22 ,24.3,49.8,24.4,13.1,70,-58,1,
2026-08-11 11:03:22 ,24.3,50,24.4,13.2,70,-58,1,
2026-08-11 11:18:22 ,24.3,50.1,24.4,13.2,70,-58,1,
2026-08-11 11:33:22 ,24.3,50.2,24.4,13.3,70,-54,1,
2026-08-11 11:48:22 ,24.3,50.2,24.4,13.3,70,-58,1,
2026-08-11 12:03:22 ,24.3,50.3,24.4,13.3,70,-60,1,
2026-08-11 12:18:22 ,24.3,50.4,24.4,13.3,70,-58,1,
2026-08-11 12:33:22 ,24.4,50.4,24.4,13.4,70,-57,1,
2026-08-11 12:48:22 ,24.4,50.4,24.4,13.4,70,-58,1,
2026-08-11 13:03:22 ,24.3,50.3,24.4,13.3,70,-58,1,
2026-08-11 13:18:22 ,24.4,50.3,24.4,13.3,70,-58,1,
2026-08-11 13:33:22 ,24.4,50.2,24.4,13.3,70,-64,1,
2026-08-11 13:48:22 ,24.4,50.1,24.4,13.3,70,-56,1,
2026-08-11 14:03:22 ,24.4,50.1,24.4,13.3,70,-57,1,
2026-08-11 14:18:22 ,24.4,50.1,24.4,13.3,70,-58,1,
2026-08-11 14:33:22 ,24.4,50.1,24.4,13.3,70,-57,1,
2026-08-11 14:48:22 ,24.4,50.2,24.4,13.3,70,-57,1,
2026-08-11 15:03:22 ,24.4,50.1,24.4,13.3,70,-55,1,
2026-08-11 15:18:22 ,24.4,50.2,24.4,13.4,70,-60,1,
2026-08-11 15:33:22 ,24.5,50.2,24.4,13.4,70,-61,1,
2026-08-11 15:48:22 ,24.5,50.2,24.4,13.4,70,-61,1,
2026-08-11 16:03:22 ,24.5,50,24.4,13.4,70,-61,1,
2026-08-11 16:18:22 ,24.4,50,24.4,13.3,70,-62,1,
2026-08-11 16:33:22 ,24.5,49.9,24.4,13.4,70,-62,1,
2026-08-11 16:48:22 ,24.5,49.9,24.4,13.4,70,-62,1,
2026-08-11 17:03:22 ,24.5,49.8,24.4,13.3,70,-58,1,
2026-08-11 17:18:22 ,24.6,49.7,24.4,13.3,70,-63,1,
2026-08-11 17:33:22 ,24.6,49.6,24.4,13.3,70,-60,1,
2026-08-11 17:48:22 ,24.6,49.5,24.4,13.3,70,-57,1,
2026-08-11 18:03:22 ,24.6,49.3,24.4,13.3,70,-59,1,
2026-08-11 18:18:22 ,24.6,49.1,24.4,13.2,70,-59,1,
2026-08-11 18:33:22 ,24.6,48.9,24.4,13.2,70,-62,1,
2026-08-11 18:48:22 ,24.6,48.8,24.4,13.1,70,-59,1,
2026-08-11 19:03:22 ,24.6,48.6,24.4,13,70,-60,1,
2026-08-11 19:18:22 ,24.6,48.5,24.4,13,70,-59,1,
2026-08-11 19:33:22 ,24.5,48.4,24.4,12.9,70,-55,1,
2026-08-11 19:48:22 ,24.5,48.4,24.4,12.9,70,-57,1,
2026-08-11 20:03:22 ,24.5,48.3,24.4,12.8,70,-57,1,
2026-08-11 20:18:22 ,24.5,48.2,24.4,12.8,70,-56,1,
2026-08-11 20:33:22 ,24.4,48.1,24.4,12.7,70,-56,1,
2026-08-11 20:48:22 ,24.4,48.1,24.4,12.7,70,-55,1,
2026-08-11 21:03:22 ,24.4,48,24.4,12.7,70,-57,1,
2026-08-11 21:18:22 ,24.4,48,24.4,12.6,70,-56,1,
2026-08-11 21:33:22 ,24.4,47.8,24.4,12.6,70,-55,1,
2026-08-11 21:48:22 ,24.4,47.8,24.4,12.6,70,-56,1,
2026-08-11 22:03:22 ,24.4,47.8,24.4,12.6,70,-54,1,
2026-08-11 22:18:22 ,24.3,47.8,24.4,12.5,70,-56,1,
2026-08-11 22:33:22 ,24.3,47.9,24.4,12.5,70,-56,1,
2026-08-11 22:48:22 ,24.3,47.8,23.9,12.5,70,-56,1,
2026-08-11 23:03:22 ,24.3,47.6,23.9,12.4,70,-57,1,
2026-08-11 23:18:22 ,24.3,47.7,23.9,12.4,70,-57,1,
2026-08-11 23:33:22 ,24.3,47.7,23.9,12.4,70,-57,1,
2026-08-11 23:48:22 ,24.2,47.8,23.9,12.4,70,-57,1,
2026-08-12 00:03:22 ,24.2,47.9,23.9,12.5,70,-56,1,
2026-08-12 00:18:22 ,24.2,47.9,23.9,12.5,70,-56,1,
2026-08-12 00:33:22 ,24.2,47.9,23.9,12.5,70,-58,1,
2026-08-12 00:48:22 ,24.2,47.9,23.9,12.4,70,-58,1,
2026-08-12 01:03:22 ,24.2,47.9,23.9,12.4,70,-56,1,
2026-08-12 01:18:22 ,24.2,47.9,23.9,12.4,70,-57,1,
2026-08-12 01:33:22 ,24.2,48,23.9,12.5,70,-56,1,
2026-08-12 01:48:22 ,24.2,48.1,23.9,12.5,70,-56,1,
2026-08-12 02:03:22 ,24.2,48.1,23.9,12.5,70,-57,1,
2026-08-12 02:18:22 ,24.2,48.2,23.9,12.5,70,-60,1,
2026-08-12 02:33:22 ,24.2,48.3,23.9,12.5,70,-57,1,
2026-08-12 02:48:22 ,24.2,48.3,23.9,12.5,70,-57,1,
2026-08-12 03:03:22 ,24.1,48.3,23.9,12.5,70,-59,1,
2026-08-12 03:18:22 ,24.2,48.4,23.9,12.6,70,-57,1,
2026-08-12 03:33:22 ,24.1,48.3,23.9,12.5,70,-55,1,
2026-08-12 03:48:22 ,24.1,48.3,23.9,12.5,70,-57,1,
2026-08-12 04:03:22 ,24.1,48.3,23.9,12.5,70,-56,1,
2026-08-12 04:18:22 ,24.1,48.4,23.9,12.5,70,-57,1,
2026-08-12 04:33:22 ,24.1,48.4,23.9,12.5,70,-56,1,
2026-08-12 04:48:22 ,24.1,48.4,23.9,12.5,70,-56,1,
2026-08-12 05:03:22 ,24.1,48.4,23.9,12.5,70,-57,1,
2026-08-12 05:18:22 ,24.1,48.4,23.9,12.5,70,-57,1,
2026-08-12 05:33:22 ,24.1,48.4,23.9,12.5,70,-56,1,
2026-08-12 05:48:22 ,24.1,48.4,23.9,12.5,70,-56,1,
2026-08-12 06:03:22 ,24.1,48.4,23.9,12.5,70,-58,1,
2026-08-12 06:18:22 ,24.1,48.5,23.9,12.5,70,-57,1,
2026-08-12 06:33:22 ,24.1,48.5,23.9,12.5,70,-57,1,
2026-08-12 06:48:22 ,24.1,48.5,23.9,12.5,70,-57,1,
2026-08-12 07:03:22 ,24.1,48.5,23.9,12.5,70,-59,1,
2026-08-12 07:18:22 ,24.1,48.5,23.9,12.5,70,-57,1,
2026-08-12 07:33:22 ,24.1,48.5,23.9,12.6,70,-58,1,
2026-08-12 07:48:22 ,24.1,48.5,23.9,12.5,70,-57,1,
2026-08-12 08:03:22 ,24.1,48.5,23.9,12.5,70,-57,1,
2026-08-12 08:18:22 ,24.1,48.5,23.9,12.6,70,-56,1,
2026-08-12 08:33:22 ,24.2,48.6,23.9,12.6,70,-56,1,
2026-08-12 08:48:22 ,24.2,48.7,23.9,12.7,70,-58,1,
2026-08-12 09:03:22 ,24.2,48.9,23.9,12.7,70,-56,1,
2026-08-12 09:18:22 ,24.2,49,23.9,12.8,70,-57,1,
2026-08-12 09:33:22 ,24.2,49,23.9,12.8,70,-57,1,
2026-08-12 09:48:22 ,24.2,49.1,23.9,12.8,70,-57,1,
2026-08-12 10:03:22 ,24.2,49.3,23.9,12.9,70,-60,1,
2026-08-12 10:18:22 ,24.2,49.2,23.9,12.8,70,-57,1,
2026-08-12 10:33:22 ,24.2,49.4,23.9,12.9,70,-55,1,
2026-08-12 10:48:22 ,24.2,49.5,23.9,13,70,-55,1,
2026-08-12 11:03:22 ,24.2,49.6,23.9,13,70,-55,1,
2026-08-12 11:18:22 ,24.3,49.6,24.4,13,70,-56,1,
2026-08-12 11:33:22 ,24.3,49.6,24.4,13,70,-55,1,
2026-08-12 11:48:22 ,24.2,49.7,23.9,13,70,-56,1,
2026-08-12 12:03:22 ,24.3,49.6,24.4,13,70,-57,1,
2026-08-12 12:18:22 ,24.3,49.6,24.4,13.1,70,-56,1,
2026-08-12 12:33:22 ,24.4,49.8,24.4,13.2,70,-61,1,
2026-08-12 12:48:22 ,24.4,50,24.4,13.3,70,-57,1,
2026-08-12 13:03:22 ,24.5,50,24.4,13.4,70,-55,1,
2026-08-12 13:18:22 ,24.5,50,24.4,13.4,70,-58,1,
2026-08-12 13:33:22 ,24.5,50.2,24.4,13.4,70,-57,1,
2026-08-12 13:48:22 ,24.6,50.2,24.4,13.5,70,-57,1,
2026-08-12 14:03:22 ,24.6,50.2,24.4,13.5,70,-58,1,
2026-08-12 14:18:22 ,24.6,50.4,24.4,13.6,70,-56,1,
2026-08-12 14:33:22 ,24.6,50.5,24.4,13.6,70,-59,1,
2026-08-12 14:48:22 ,24.6,50.6,24.4,13.6,70,-58,1,
2026-08-12 15:03:22 ,24.5,50.7,24.4,13.6,70,-60,1,
2026-08-12 15:18:22 ,24.5,50.7,24.4,13.6,70,-59,1,
2026-08-12 15:33:22 ,24.5,50.6,24.4,13.6,70,-62,1,
2026-08-12 15:48:22 ,24.4,50.5,24.4,13.4,70,-59,1,
2026-08-12 16:03:22 ,24.4,50.5,24.4,13.5,70,-59,1,
2026-08-12 16:18:22 ,24.4,50.4,24.4,13.4,70,-58,1,
2026-08-12 16:33:22 ,24.4,50.2,24.4,13.4,70,-60,1,
2026-08-12 16:48:22 ,24.4,50.4,24.4,13.4,70,-60,1,
2026-08-12 17:03:22 ,24.4,50.6,24.4,13.5,70,-59,1,
2026-08-12 17:18:22 ,24.4,50.6,24.4,13.5,70,-53,1,
2026-08-12 17:33:22 ,24.4,50.6,24.4,13.5,70,-58,1,
2026-08-12 17:48:22 ,24.4,50.5,24.4,13.5,70,-57,1,
2026-08-12 18:03:22 ,24.4,50.6,24.4,13.5,70,-59,1,
2026-08-12 18:18:22 ,24.4,50.6,24.4,13.5,70,-58,1,
2026-08-12 18:33:22 ,24.4,50.5,24.4,13.4,69,-60,1,
2026-08-12 18:48:22 ,24.4,50.5,24.4,13.5,70,-57,1,
2026-08-12 19:03:22 ,24.4,50.3,24.4,13.4,70,-57,1,
2026-08-12 19:18:22 ,24.4,50.2,24.4,13.4,70,-59,1,
2026-08-12 19:33:22 ,24.4,50.1,24.4,13.3,70,-58,1,
2026-08-12 19:48:22 ,24.4,50,24.4,13.3,70,-59,1,
2026-08-12 20:03:22 ,24.4,49.8,24.4,13.2,70,-59,1,
2026-08-12 20:18:22 ,24.4,49.7,24.4,13.2,69,-58,1,
2026-08-12 20:33:22 ,24.4,49.7,24.4,13.2,70,-57,1,
2026-08-12 20:48:22 ,24.3,49.6,24.4,13.1,70,-57,1,
2026-08-12 21:03:22 ,24.3,49.5,23.9,13,70,-58,1,
2026-08-12 21:18:22 ,24.3,49.5,23.9,13,70,-58,1,
2026-08-12 21:33:22 ,24.3,49.4,23.9,13,70,-58,1,
2026-08-12 21:48:22 ,24.2,49.4,23.9,12.9,70,-56,1,
2026-08-12 22:03:22 ,24.2,49.4,23.9,12.9,70,-57,1,
2026-08-12 22:18:22 ,24.2,49.4,23.9,12.9,70,-58,1,
2026-08-12 22:33:22 ,24.2,49.3,23.9,12.9,69,-58,1,
2026-08-12 22:48:22 ,24.2,49.3,23.9,12.9,70,-61,1,
2026-08-12 23:03:22 ,24.2,49.3,23.9,12.9,70,-60,1,
2026-08-12 23:18:22 ,24.2,49.3,23.9,12.9,70,-59,1,
2026-08-12 23:33:22 ,24.2,49.4,23.9,12.9,70,-61,1,
2026-08-12 23:48:22 ,24.2,49.5,23.9,12.9,70,-61,1,
2026-08-13 00:03:22 ,24.2,49.4,23.9,12.9,70,-59,1,
2026-08-13 00:18:22 ,24.2,49.3,23.9,12.9,70,-58,1,
2026-08-13 00:33:22 ,24.2,49.3,23.9,12.9,70,-57,1,
2026-08-13 00:48:22 ,24.2,49.3,23.9,12.9,69,-58,1,
2026-08-13 01:03:22 ,24.2,49.3,23.9,12.9,70,-57,1,
2026-08-13 01:18:22 ,24.2,49.3,23.9,12.9,70,-59,1,
2026-08-13 01:33:22 ,24.2,49.4,23.9,12.9,70,-58,1,
2026-08-13 01:48:22 ,24.2,49.4,23.9,12.9,70,-58,1,
2026-08-13 02:03:22 ,24.2,49.5,23.9,13,70,-61,1,
2026-08-13 02:18:22 ,24.2,49.6,23.9,13,70,-62,1,
